time,wave_height,wave_period,wave_direction,swell_wave_height,swell_wave_period,wind_wave_height,sea_surface_temperature,zone_id,zone_name,wind_speed_10m,wind_direction_10m,wind_gusts_10m,weather_code,precipitation,month,hour,wave_height_t0,wave_period_t0,swell_wave_height_t0,swell_wave_period_t0,wind_wave_height_t0,wind_speed_t0,wind_gusts_t0,sea_surface_temperature_t0,weather_code_t0,wave_height_t-3h,wave_height_t-6h,wind_speed_t-3h,wind_speed_t-6h,wave_delta_3h,wave_delta_6h,wind_delta_3h,swell_trend,wave_wind_ratio,swell_steepness,wave_energy,monsoon_flag,safety_6h,safety_12h,safety_24h
2026-05-11 04:00:00,0.1,4.5,62,0.06,4.4,0.0,31.5,3,Palk Strait,2.3,94,6.8,51,0.4,5,4,0.1,4.5,0.06,4.4,0.0,2.3,6.8,31.5,51,0.1,0.1,1.7,3.9,0.0,0.0,0.5999999999999999,0.0,0.04347826086956522,0.013636363636363634,0.010000000000000002,0,0,0,0
2026-05-11 05:00:00,0.1,4.55,67,0.06,4.35,0.0,31.5,3,Palk Strait,3.2,243,4.3,51,0.1,5,5,0.1,4.55,0.06,4.35,0.0,3.2,4.3,31.5,51,0.1,0.1,0.6,7.4,0.0,0.0,2.6,0.0,0.03125,0.013793103448275862,0.010000000000000002,0,0,0,0
2026-05-11 06:00:00,0.1,4.6,74,0.06,4.35,0.0,31.5,3,Palk Strait,3.8,251,7.9,51,0.2,5,6,0.1,4.6,0.06,4.35,0.0,3.8,7.9,31.5,51,0.1,0.1,4.7,6.3,0.0,0.0,-0.9000000000000004,0.0,0.026315789473684213,0.013793103448275862,0.010000000000000002,0,0,0,0
2026-05-11 07:00:00,0.08,4.7,81,0.06,4.35,0.0,31.5,3,Palk Strait,3.8,251,9.4,51,0.1,5,7,0.08,4.7,0.06,4.35,0.0,3.8,9.4,31.5,51,0.1,0.1,2.3,1.7,-0.020000000000000004,-0.020000000000000004,1.5,0.0,0.02105263157894737,0.013793103448275862,0.0064,0,0,0,0
2026-05-11 08:00:00,0.08,4.75,88,0.06,4.35,0.0,31.6,3,Palk Strait,4.1,255,12.6,3,0.0,5,8,0.08,4.75,0.06,4.35,0.0,4.1,12.6,31.6,3,0.1,0.1,3.2,0.6,-0.020000000000000004,-0.020000000000000004,0.8999999999999995,0.0,0.019512195121951223,0.013793103448275862,0.0064,0,0,0,0
2026-05-11 09:00:00,0.08,4.75,98,0.06,4.35,0.0,31.6,3,Palk Strait,5.4,285,14.8,3,0.0,5,9,0.08,4.75,0.06,4.35,0.0,5.4,14.8,31.6,3,0.1,0.1,3.8,4.7,-0.020000000000000004,-0.020000000000000004,1.6000000000000005,0.0,0.014814814814814814,0.013793103448275862,0.0064,0,0,0,0
2026-05-11 10:00:00,0.08,4.8,108,0.06,4.3,0.02,31.6,3,Palk Strait,8.7,315,19.1,3,0.0,5,10,0.08,4.8,0.06,4.3,0.02,8.7,19.1,31.6,3,0.08,0.1,3.8,2.3,0.0,-0.020000000000000004,4.8999999999999995,0.0,0.009195402298850576,0.013953488372093023,0.0064,0,0,0,0
2026-05-11 11:00:00,0.08,4.8,118,0.06,4.3,0.02,31.6,3,Palk Strait,10.3,333,21.2,3,0.0,5,11,0.08,4.8,0.06,4.3,0.02,10.3,21.2,31.6,3,0.08,0.1,4.1,3.2,0.0,-0.020000000000000004,6.200000000000001,0.0,0.007766990291262136,0.013953488372093023,0.0064,0,0,0,0
2026-05-11 12:00:00,0.08,4.85,130,0.06,4.3,0.02,31.7,3,Palk Strait,10.3,344,23.8,2,0.0,5,12,0.08,4.85,0.06,4.3,0.02,10.3,23.8,31.7,2,0.08,0.1,5.4,3.8,0.0,-0.020000000000000004,4.9,0.0,0.007766990291262136,0.013953488372093023,0.0064,0,0,0,0
2026-05-11 13:00:00,0.08,4.9,141,0.06,4.35,0.0,31.7,3,Palk Strait,12.0,347,25.9,3,0.0,5,13,0.08,4.9,0.06,4.35,0.0,12.0,25.9,31.7,3,0.08,0.08,8.7,3.8,0.0,0.0,3.3000000000000007,0.0,0.006666666666666667,0.013793103448275862,0.0064,0,0,0,0
2026-05-11 14:00:00,0.08,5.0,153,0.06,4.35,0.0,31.7,3,Palk Strait,10.5,352,26.6,3,0.0,5,14,0.08,5.0,0.06,4.35,0.0,10.5,26.6,31.7,3,0.08,0.08,10.3,4.1,0.0,0.0,0.1999999999999993,0.0,0.007619047619047619,0.013793103448275862,0.0064,0,0,0,0
2026-05-11 15:00:00,0.08,5.1,159,0.06,4.4,0.0,31.8,3,Palk Strait,8.5,353,24.5,3,0.0,5,15,0.08,5.1,0.06,4.4,0.0,8.5,24.5,31.8,3,0.08,0.08,10.3,5.4,0.0,0.0,-1.8000000000000007,0.0,0.009411764705882354,0.013636363636363634,0.0064,0,0,0,0
2026-05-11 16:00:00,0.08,5.15,164,0.06,4.4,0.0,31.8,3,Palk Strait,9.1,8,19.4,3,0.0,5,16,0.08,5.15,0.06,4.4,0.0,9.1,19.4,31.8,3,0.08,0.08,12.0,8.7,0.0,0.0,-2.9000000000000004,0.0,0.008791208791208791,0.013636363636363634,0.0064,0,0,0,0
2026-05-11 17:00:00,0.08,5.25,170,0.06,4.45,0.0,31.8,3,Palk Strait,4.4,69,18.7,3,0.0,5,17,0.08,5.25,0.06,4.45,0.0,4.4,18.7,31.8,3,0.08,0.08,10.5,10.3,0.0,0.0,-6.1,0.0,0.01818181818181818,0.013483146067415729,0.0064,0,0,0,0
2026-05-11 18:00:00,0.08,5.3,172,0.06,4.5,0.0,31.8,3,Palk Strait,4.7,122,8.6,3,0.0,5,18,0.08,5.3,0.06,4.5,0.0,4.7,8.6,31.8,3,0.08,0.08,8.5,10.3,0.0,0.0,-3.8,0.0,0.01702127659574468,0.013333333333333332,0.0064,0,0,0,0
2026-05-11 19:00:00,0.08,5.4,175,0.04,4.6,0.0,31.8,3,Palk Strait,6.2,136,11.2,3,0.0,5,19,0.08,5.4,0.04,4.6,0.0,6.2,11.2,31.8,3,0.08,0.08,9.1,12.0,0.0,0.0,-2.8999999999999995,-0.019999999999999997,0.012903225806451613,0.008695652173913044,0.0064,0,0,0,0
2026-05-11 20:00:00,0.08,5.4,177,0.04,4.65,0.0,31.7,3,Palk Strait,4.6,129,10.4,3,0.0,5,20,0.08,5.4,0.04,4.65,0.0,4.6,10.4,31.7,3,0.08,0.08,4.4,10.5,0.0,0.0,0.1999999999999993,-0.019999999999999997,0.017391304347826087,0.008602150537634409,0.0064,0,0,0,0
2026-05-11 21:00:00,0.08,5.35,178,0.04,4.65,0.0,31.7,3,Palk Strait,5.4,127,10.1,3,0.0,5,21,0.08,5.35,0.04,4.65,0.0,5.4,10.1,31.7,3,0.08,0.08,4.7,8.5,0.0,0.0,0.7000000000000002,-0.019999999999999997,0.014814814814814814,0.008602150537634409,0.0064,0,0,0,0
2026-05-11 22:00:00,0.08,5.3,179,0.04,4.7,0.0,31.7,3,Palk Strait,6.1,135,10.8,3,0.0,5,22,0.08,5.3,0.04,4.7,0.0,6.1,10.8,31.7,3,0.08,0.08,6.2,9.1,0.0,0.0,-0.10000000000000053,0.0,0.013114754098360657,0.00851063829787234,0.0064,0,0,0,0
2026-05-11 23:00:00,0.08,5.25,180,0.04,4.65,0.0,31.6,3,Palk Strait,6.0,131,10.8,3,0.0,5,23,0.08,5.25,0.04,4.65,0.0,6.0,10.8,31.6,3,0.08,0.08,4.6,4.4,0.0,0.0,1.4000000000000004,0.0,0.013333333333333334,0.008602150537634409,0.0064,0,0,0,0
2026-05-12 00:00:00,0.08,5.25,183,0.06,4.6,0.0,31.6,3,Palk Strait,5.4,132,10.1,3,0.0,5,0,0.08,5.25,0.06,4.6,0.0,5.4,10.1,31.6,3,0.08,0.08,5.4,4.7,0.0,0.0,0.0,0.019999999999999997,0.014814814814814814,0.013043478260869566,0.0064,0,0,0,0
2026-05-12 01:00:00,0.08,5.3,186,0.06,4.5,0.0,31.6,3,Palk Strait,4.1,139,8.6,3,0.0,5,1,0.08,5.3,0.06,4.5,0.0,4.1,8.6,31.6,3,0.08,0.08,6.1,6.2,0.0,0.0,-2.0,0.019999999999999997,0.019512195121951223,0.013333333333333332,0.0064,0,0,0,0
2026-05-12 02:00:00,0.08,5.35,189,0.08,4.4,0.0,31.6,3,Palk Strait,3.2,124,6.5,3,0.0,5,2,0.08,5.35,0.08,4.4,0.0,3.2,6.5,31.6,3,0.08,0.08,6.0,4.6,0.0,0.0,-2.8,0.04,0.024999999999999998,0.01818181818181818,0.0064,0,0,0,0
2026-05-12 03:00:00,0.08,5.4,190,0.08,4.3,0.0,31.5,3,Palk Strait,1.2,63,5.0,3,0.0,5,3,0.08,5.4,0.08,4.3,0.0,1.2,5.0,31.5,3,0.08,0.08,5.4,5.4,0.0,0.0,-4.2,0.020000000000000004,0.06666666666666667,0.018604651162790697,0.0064,0,0,0,0
2026-05-12 04:00:00,0.1,5.4,190,0.08,4.2,0.0,31.5,3,Palk Strait,1.1,9,2.2,3,0.0,5,4,0.1,5.4,0.08,4.2,0.0,1.1,2.2,31.5,3,0.08,0.08,4.1,6.1,0.020000000000000004,0.020000000000000004,-2.9999999999999996,0.020000000000000004,0.09090909090909091,0.019047619047619046,0.010000000000000002,0,0,0,0
2026-05-12 05:00:00,0.1,5.4,191,0.08,4.1,0.0,31.5,3,Palk Strait,2.9,101,2.9,3,0.0,5,5,0.1,5.4,0.08,4.1,0.0,2.9,2.9,31.5,3,0.08,0.08,3.2,6.0,0.020000000000000004,0.020000000000000004,-0.30000000000000027,0.0,0.034482758620689655,0.019512195121951223,0.010000000000000002,0,0,0,0
2026-05-12 06:00:00,0.1,5.35,194,0.08,4.1,0.0,31.5,3,Palk Strait,2.5,330,10.8,51,0.2,5,6,0.1,5.35,0.08,4.1,0.0,2.5,10.8,31.5,51,0.08,0.08,1.2,5.4,0.020000000000000004,0.020000000000000004,1.3,0.0,0.04,0.019512195121951223,0.010000000000000002,0,0,0,0
2026-05-12 07:00:00,0.1,5.35,198,0.1,4.1,0.0,31.5,3,Palk Strait,2.6,335,12.2,51,0.1,5,7,0.1,5.35,0.1,4.1,0.0,2.6,12.2,31.5,51,0.1,0.08,1.1,4.1,0.0,0.020000000000000004,1.5,0.020000000000000004,0.038461538461538464,0.02439024390243903,0.010000000000000002,0,0,0,0
2026-05-12 08:00:00,0.1,5.3,201,0.1,4.1,0.0,31.6,3,Palk Strait,4.5,37,18.0,51,0.1,5,8,0.1,5.3,0.1,4.1,0.0,4.5,18.0,31.6,51,0.1,0.08,2.9,3.2,0.0,0.020000000000000004,1.6,0.020000000000000004,0.022222222222222223,0.02439024390243903,0.010000000000000002,0,0,0,0
2026-05-12 09:00:00,0.1,5.3,202,0.1,4.1,0.0,31.6,3,Palk Strait,5.4,34,20.5,51,0.2,5,9,0.1,5.3,0.1,4.1,0.0,5.4,20.5,31.6,51,0.1,0.08,2.5,1.2,0.0,0.020000000000000004,2.9000000000000004,0.020000000000000004,0.018518518518518517,0.02439024390243903,0.010000000000000002,0,0,0,0
2026-05-12 10:00:00,0.12,5.3,204,0.1,4.05,0.0,31.6,3,Palk Strait,12.1,10,26.3,61,2.1,5,10,0.12,5.3,0.1,4.05,0.0,12.1,26.3,31.6,61,0.1,0.1,2.6,1.1,0.01999999999999999,0.01999999999999999,9.5,0.0,0.009917355371900827,0.02469135802469136,0.0144,0,0,0,0
2026-05-12 11:00:00,0.12,5.3,205,0.1,4.05,0.0,31.6,3,Palk Strait,3.6,70,31.7,63,3.4,5,11,0.12,5.3,0.1,4.05,0.0,3.6,31.7,31.6,63,0.1,0.1,4.5,2.9,0.01999999999999999,0.01999999999999999,-0.8999999999999999,0.0,0.03333333333333333,0.02469135802469136,0.0144,0,0,0,0
2026-05-12 12:00:00,0.12,5.3,204,0.1,4.1,0.0,31.6,3,Palk Strait,5.8,16,23.0,51,0.1,5,12,0.12,5.3,0.1,4.1,0.0,5.8,23.0,31.6,51,0.1,0.1,5.4,2.5,0.01999999999999999,0.01999999999999999,0.39999999999999947,0.0,0.020689655172413793,0.02439024390243903,0.0144,0,0,0,0
2026-05-12 13:00:00,0.12,5.25,204,0.12,4.15,0.0,31.6,3,Palk Strait,4.2,31,22.7,51,0.2,5,13,0.12,5.25,0.12,4.15,0.0,4.2,22.7,31.6,51,0.12,0.1,12.1,2.6,0.0,0.01999999999999999,-7.8999999999999995,0.01999999999999999,0.02857142857142857,0.028915662650602407,0.0144,0,0,0,0
2026-05-12 14:00:00,0.12,5.25,203,0.12,4.2,0.0,31.7,3,Palk Strait,4.0,90,19.8,63,2.5,5,14,0.12,5.25,0.12,4.2,0.0,4.0,19.8,31.7,63,0.12,0.1,3.6,4.5,0.0,0.01999999999999999,0.3999999999999999,0.01999999999999999,0.03,0.02857142857142857,0.0144,0,0,0,0
2026-05-12 15:00:00,0.12,5.25,203,0.12,4.2,0.0,31.7,3,Palk Strait,1.9,56,11.9,51,0.2,5,15,0.12,5.25,0.12,4.2,0.0,1.9,11.9,31.7,51,0.12,0.1,5.8,5.4,0.0,0.01999999999999999,-3.9,0.01999999999999999,0.06315789473684211,0.02857142857142857,0.0144,0,0,0,0
2026-05-12 16:00:00,0.12,5.25,203,0.12,4.2,0.0,31.7,3,Palk Strait,3.8,73,10.1,3,0.0,5,16,0.12,5.25,0.12,4.2,0.0,3.8,10.1,31.7,3,0.12,0.12,4.2,12.1,0.0,0.0,-0.40000000000000036,0.0,0.031578947368421054,0.02857142857142857,0.0144,0,0,0,0
2026-05-12 17:00:00,0.12,5.25,203,0.12,4.2,0.0,31.7,3,Palk Strait,3.8,191,9.7,3,0.0,5,17,0.12,5.25,0.12,4.2,0.0,3.8,9.7,31.7,3,0.12,0.12,4.0,3.6,0.0,0.0,-0.20000000000000018,0.0,0.031578947368421054,0.02857142857142857,0.0144,0,0,0,0
2026-05-12 18:00:00,0.12,5.3,203,0.12,4.25,0.0,31.7,3,Palk Strait,5.2,166,9.0,3,0.0,5,18,0.12,5.3,0.12,4.25,0.0,5.2,9.0,31.7,3,0.12,0.12,1.9,5.8,0.0,0.0,3.3000000000000003,0.0,0.023076923076923075,0.028235294117647056,0.0144,0,0,0,0
2026-05-12 19:00:00,0.12,5.3,203,0.12,4.25,0.0,31.7,3,Palk Strait,5.1,163,9.7,3,0.0,5,19,0.12,5.3,0.12,4.25,0.0,5.1,9.7,31.7,3,0.12,0.12,3.8,4.2,0.0,0.0,1.2999999999999998,0.0,0.023529411764705882,0.028235294117647056,0.0144,0,0,0,0
2026-05-12 20:00:00,0.12,5.35,203,0.12,4.3,0.0,31.7,3,Palk Strait,4.1,142,8.3,3,0.0,5,20,0.12,5.35,0.12,4.3,0.0,4.1,8.3,31.7,3,0.12,0.12,3.8,4.0,0.0,0.0,0.2999999999999998,0.0,0.02926829268292683,0.027906976744186046,0.0144,0,0,0,0
2026-05-12 21:00:00,0.12,5.35,203,0.12,4.35,0.0,31.6,3,Palk Strait,3.0,147,6.5,3,0.0,5,21,0.12,5.35,0.12,4.35,0.0,3.0,6.5,31.6,3,0.12,0.12,5.2,1.9,0.0,0.0,-2.2,0.0,0.04,0.027586206896551724,0.0144,0,0,0,0
2026-05-12 22:00:00,0.12,5.35,204,0.12,4.35,0.0,31.6,3,Palk Strait,3.1,159,4.7,3,0.0,5,22,0.12,5.35,0.12,4.35,0.0,3.1,4.7,31.6,3,0.12,0.12,5.1,3.8,0.0,0.0,-1.9999999999999996,0.0,0.038709677419354833,0.027586206896551724,0.0144,0,0,0,0
2026-05-12 23:00:00,0.12,5.35,204,0.12,4.35,0.0,31.6,3,Palk Strait,3.5,165,5.4,3,0.0,5,23,0.12,5.35,0.12,4.35,0.0,3.5,5.4,31.6,3,0.12,0.12,4.1,3.8,0.0,0.0,-0.5999999999999996,0.0,0.03428571428571429,0.027586206896551724,0.0144,0,0,0,0
2026-05-13 00:00:00,0.12,5.4,204,0.12,4.3,0.0,31.6,3,Palk Strait,5.0,193,7.6,3,0.0,5,0,0.12,5.4,0.12,4.3,0.0,5.0,7.6,31.6,3,0.12,0.12,3.0,5.2,0.0,0.0,2.0,0.0,0.024,0.027906976744186046,0.0144,0,0,0,0
2026-05-13 01:00:00,0.12,5.45,204,0.1,4.2,0.0,31.6,3,Palk Strait,7.7,189,12.6,3,0.0,5,1,0.12,5.45,0.1,4.2,0.0,7.7,12.6,31.6,3,0.12,0.12,3.1,5.1,0.0,0.0,4.6,-0.01999999999999999,0.015584415584415583,0.023809523809523808,0.0144,0,0,0,0
2026-05-13 02:00:00,0.12,5.45,204,0.1,4.1,0.0,31.6,3,Palk Strait,7.7,261,15.5,65,8.1,5,2,0.12,5.45,0.1,4.1,0.0,7.7,15.5,31.6,65,0.12,0.12,3.5,4.1,0.0,0.0,4.2,-0.01999999999999999,0.015584415584415583,0.02439024390243903,0.0144,0,0,0,0
2026-05-13 03:00:00,0.12,5.4,205,0.1,4.1,0.0,31.6,3,Palk Strait,6.1,152,16.6,61,2.3,5,3,0.12,5.4,0.1,4.1,0.0,6.1,16.6,31.6,61,0.12,0.12,5.0,3.0,0.0,0.0,1.0999999999999996,-0.01999999999999999,0.019672131147540985,0.02439024390243903,0.0144,0,0,0,0
2026-05-13 04:00:00,0.12,5.3,205,0.1,4.15,0.02,31.5,3,Palk Strait,0.7,90,13.7,63,3.6,5,4,0.12,5.3,0.1,4.15,0.02,0.7,13.7,31.5,63,0.12,0.12,7.7,3.1,0.0,0.0,-7.0,0.0,0.12,0.024096385542168672,0.0144,0,0,0,0
2026-05-13 05:00:00,0.12,5.05,206,0.1,4.1,0.02,31.5,3,Palk Strait,9.1,243,7.2,55,1.2,5,5,0.12,5.05,0.1,4.1,0.02,9.1,7.2,31.5,55,0.12,0.12,7.7,3.5,0.0,0.0,1.3999999999999995,0.0,0.013186813186813187,0.02439024390243903,0.0144,0,0,0,0
2026-05-13 06:00:00,0.16,4.45,218,0.1,3.95,0.02,31.5,3,Palk Strait,10.6,246,19.1,3,0.0,5,6,0.16,4.45,0.1,3.95,0.02,10.6,19.1,31.5,3,0.12,0.12,6.1,5.0,0.04000000000000001,0.04000000000000001,4.5,0.0,0.01509433962264151,0.02531645569620253,0.0256,0,0,0,0
2026-05-13 07:00:00,0.18,3.75,230,0.12,3.75,0.04,31.5,3,Palk Strait,3.8,343,16.9,61,1.4,5,7,0.18,3.75,0.12,3.75,0.04,3.8,16.9,31.5,61,0.12,0.12,0.7,7.7,0.06,0.06,3.0999999999999996,0.01999999999999999,0.04736842105263158,0.032,0.0324,0,0,0,0
2026-05-13 08:00:00,0.22,3.2,242,0.12,3.5,0.04,31.5,3,Palk Strait,7.4,266,19.1,53,0.5,5,8,0.22,3.2,0.12,3.5,0.04,7.4,19.1,31.5,53,0.12,0.12,9.1,7.7,0.1,0.1,-1.6999999999999993,0.01999999999999999,0.029729729729729728,0.03428571428571429,0.0484,0,0,0,0
2026-05-13 09:00:00,0.24,3.05,237,0.14,3.1,0.02,31.5,3,Palk Strait,5.6,255,18.7,51,0.1,5,9,0.24,3.05,0.14,3.1,0.02,5.6,18.7,31.5,51,0.16,0.12,10.6,6.1,0.07999999999999999,0.12,-5.0,0.04000000000000001,0.04285714285714286,0.04516129032258065,0.0576,0,0,0,0
2026-05-13 10:00:00,0.24,3.15,232,0.18,2.65,0.02,31.4,3,Palk Strait,8.9,242,25.6,51,0.2,5,10,0.24,3.15,0.18,2.65,0.02,8.9,25.6,31.4,51,0.18,0.12,3.8,0.7,0.06,0.12,5.1000000000000005,0.06,0.026966292134831458,0.06792452830188679,0.0576,0,0,0,0
2026-05-13 11:00:00,0.26,3.25,227,0.2,2.35,0.0,31.4,3,Palk Strait,10.2,222,25.9,51,0.2,5,11,0.26,3.25,0.2,2.35,0.0,10.2,25.9,31.4,51,0.22,0.12,7.4,9.1,0.04000000000000001,0.14,2.799999999999999,0.08000000000000002,0.025490196078431376,0.0851063829787234,0.06760000000000001,0,0,0,0
2026-05-13 12:00:00,0.26,3.35,222,0.2,2.3,0.0,31.4,3,Palk Strait,5.2,256,18.7,53,0.7,5,12,0.26,3.35,0.2,2.3,0.0,5.2,18.7,31.4,53,0.24,0.16,5.6,10.6,0.020000000000000018,0.1,-0.39999999999999947,0.06,0.05,0.08695652173913045,0.06760000000000001,0,0,0,0
2026-05-13 13:00:00,0.26,3.45,218,0.22,2.4,0.02,31.4,3,Palk Strait,12.6,222,24.8,51,0.2,5,13,0.26,3.45,0.22,2.4,0.02,12.6,24.8,31.4,51,0.24,0.18,8.9,3.8,0.020000000000000018,0.08000000000000002,3.6999999999999993,0.04000000000000001,0.020634920634920638,0.09166666666666667,0.06760000000000001,0,0,0,0
2026-05-13 14:00:00,0.26,3.55,213,0.22,2.5,0.02,31.4,3,Palk Strait,11.4,209,24.8,3,0.0,5,14,0.26,3.55,0.22,2.5,0.02,11.4,24.8,31.4,3,0.26,0.22,10.2,7.4,0.0,0.04000000000000001,1.200000000000001,0.01999999999999999,0.02280701754385965,0.088,0.06760000000000001,0,0,0,0
2026-05-13 15:00:00,0.28,3.65,210,0.22,2.5,0.04,31.4,3,Palk Strait,13.8,201,24.1,3,0.0,5,15,0.28,3.65,0.22,2.5,0.04,13.8,24.1,31.4,3,0.26,0.24,5.2,5.6,0.020000000000000018,0.040000000000000036,8.600000000000001,0.01999999999999999,0.02028985507246377,0.088,0.07840000000000001,0,0,0,0
2026-05-13 16:00:00,0.28,3.7,208,0.24,2.55,0.06,31.4,3,Palk Strait,11.7,201,25.6,3,0.0,5,16,0.28,3.7,0.24,2.55,0.06,11.7,25.6,31.4,3,0.26,0.24,12.6,8.9,0.020000000000000018,0.040000000000000036,-0.9000000000000004,0.01999999999999999,0.023931623931623937,0.09411764705882353,0.07840000000000001,0,0,0,0
2026-05-13 17:00:00,0.3,3.75,205,0.24,2.55,0.08,31.4,3,Palk Strait,8.3,150,20.9,3,0.0,5,17,0.3,3.75,0.24,2.55,0.08,8.3,20.9,31.4,3,0.26,0.26,11.4,10.2,0.03999999999999998,0.03999999999999998,-3.0999999999999996,0.01999999999999999,0.03614457831325301,0.09411764705882353,0.09,0,0,0,0
2026-05-13 18:00:00,0.3,3.75,204,0.24,2.55,0.08,31.4,3,Palk Strait,4.1,128,13.7,3,0.0,5,18,0.3,3.75,0.24,2.55,0.08,4.1,13.7,31.4,3,0.28,0.26,13.8,5.2,0.019999999999999962,0.03999999999999998,-9.700000000000001,0.01999999999999999,0.07317073170731708,0.09411764705882353,0.09,0,0,0,0
2026-05-13 19:00:00,0.32,3.7,204,0.26,2.6,0.08,31.4,3,Palk Strait,6.5,129,10.8,3,0.0,5,19,0.32,3.7,0.26,2.6,0.08,6.5,10.8,31.4,3,0.28,0.26,11.7,12.6,0.03999999999999998,0.06,-5.199999999999999,0.020000000000000018,0.04923076923076923,0.1,0.1024,0,0,0,0
2026-05-13 20:00:00,0.32,3.7,203,0.26,2.6,0.08,31.4,3,Palk Strait,4.0,120,10.4,3,0.0,5,20,0.32,3.7,0.26,2.6,0.08,4.0,10.4,31.4,3,0.3,0.26,8.3,11.4,0.020000000000000018,0.06,-4.300000000000001,0.020000000000000018,0.08,0.1,0.1024,0,0,0,0
2026-05-13 21:00:00,0.32,3.7,203,0.26,2.6,0.08,31.4,3,Palk Strait,4.4,125,6.8,3,0.0,5,21,0.32,3.7,0.26,2.6,0.08,4.4,6.8,31.4,3,0.3,0.28,4.1,13.8,0.020000000000000018,0.03999999999999998,0.3000000000000007,0.020000000000000018,0.07272727272727272,0.1,0.1024,0,0,0,0
2026-05-13 22:00:00,0.32,3.7,204,0.26,2.6,0.08,31.3,3,Palk Strait,4.4,161,6.8,3,0.0,5,22,0.32,3.7,0.26,2.6,0.08,4.4,6.8,31.3,3,0.32,0.28,6.5,11.7,0.0,0.03999999999999998,-2.0999999999999996,0.0,0.07272727272727272,0.1,0.1024,0,0,0,0
2026-05-13 23:00:00,0.32,3.7,204,0.26,2.6,0.08,31.3,3,Palk Strait,6.2,195,10.1,3,0.0,5,23,0.32,3.7,0.26,2.6,0.08,6.2,10.1,31.3,3,0.32,0.3,4.0,8.3,0.0,0.020000000000000018,2.2,0.0,0.05161290322580645,0.1,0.1024,0,0,0,0
2026-05-14 00:00:00,0.32,3.7,205,0.26,2.6,0.08,31.3,3,Palk Strait,7.9,215,12.2,3,0.0,5,0,0.32,3.7,0.26,2.6,0.08,7.9,12.2,31.3,3,0.32,0.3,4.4,4.1,0.0,0.020000000000000018,3.5,0.0,0.04050632911392405,0.1,0.1024,0,0,0,1
2026-05-14 01:00:00,0.32,3.7,205,0.26,2.55,0.06,31.3,3,Palk Strait,9.8,216,15.8,3,0.0,5,1,0.32,3.7,0.26,2.55,0.06,9.8,15.8,31.3,3,0.32,0.32,4.4,6.5,0.0,0.0,5.4,0.0,0.03265306122448979,0.1019607843137255,0.1024,0,0,0,1
2026-05-14 02:00:00,0.32,3.7,206,0.26,2.55,0.06,31.3,3,Palk Strait,10.4,219,17.3,3,0.0,5,2,0.32,3.7,0.26,2.55,0.06,10.4,17.3,31.3,3,0.32,0.32,6.2,4.0,0.0,0.0,4.2,0.0,0.030769230769230767,0.1019607843137255,0.1024,0,0,0,1
2026-05-14 03:00:00,0.32,3.7,206,0.28,2.55,0.06,31.3,3,Palk Strait,13.0,208,21.6,3,0.0,5,3,0.32,3.7,0.28,2.55,0.06,13.0,21.6,31.3,3,0.32,0.32,7.9,4.4,0.0,0.0,5.1,0.020000000000000018,0.024615384615384615,0.10980392156862746,0.1024,0,0,0,0
2026-05-14 04:00:00,0.32,3.7,206,0.28,2.6,0.04,31.2,3,Palk Strait,1.1,18,21.6,63,2.9,5,4,0.32,3.7,0.28,2.6,0.04,1.1,21.6,31.2,63,0.32,0.32,9.8,4.4,0.0,0.0,-8.700000000000001,0.020000000000000018,0.2909090909090909,0.1076923076923077,0.1024,0,0,0,0
2026-05-14 05:00:00,0.32,3.7,206,0.3,2.6,0.04,31.2,3,Palk Strait,6.7,268,25.9,65,14.2,5,5,0.32,3.7,0.3,2.6,0.04,6.7,25.9,31.2,65,0.32,0.32,10.4,6.2,0.0,0.0,-3.7,0.03999999999999998,0.04776119402985075,0.11538461538461538,0.1024,0,0,0,0
2026-05-14 06:00:00,0.32,3.7,206,0.3,2.55,0.02,31.2,3,Palk Strait,8.1,225,10.8,53,0.5,5,6,0.32,3.7,0.3,2.55,0.02,8.1,10.8,31.2,53,0.32,0.32,13.0,7.9,0.0,0.0,-4.9,0.019999999999999962,0.03950617283950617,0.11764705882352941,0.1024,0,0,0,1
2026-05-14 07:00:00,0.32,3.75,206,0.3,2.45,0.02,31.2,3,Palk Strait,5.4,214,13.0,3,0.0,5,7,0.32,3.75,0.3,2.45,0.02,5.4,13.0,31.2,3,0.32,0.32,1.1,9.8,0.0,0.0,4.300000000000001,0.019999999999999962,0.059259259259259255,0.12244897959183672,0.1024,0,0,0,1
2026-05-14 08:00:00,0.32,3.8,206,0.3,2.6,0.0,31.2,3,Palk Strait,8.7,227,16.6,3,0.0,5,8,0.32,3.8,0.3,2.6,0.0,8.7,16.6,31.2,3,0.32,0.32,6.7,10.4,0.0,0.0,1.9999999999999991,0.0,0.036781609195402305,0.11538461538461538,0.1024,0,0,0,0
2026-05-14 09:00:00,0.3,3.85,206,0.24,3.15,0.0,31.2,3,Palk Strait,8.9,232,20.5,3,0.0,5,9,0.3,3.85,0.24,3.15,0.0,8.9,20.5,31.2,3,0.32,0.32,8.1,13.0,-0.020000000000000018,-0.020000000000000018,0.8000000000000007,-0.06,0.033707865168539325,0.07619047619047618,0.09,0,0,0,0
